,time,Sokoto_temp,Sokoto_temp_min,Sokoto_temp_max,Sokoto_humidity,Sokoto_clouds_all,Sokoto_wind_speed,Sokoto_rain_1h,Sokoto_rain_3h,Sokoto_snow_3h,Sokoto_pressure,Sokoto_weather_id,Kilimani_temp,Kilimani_temp_min,Kilimani_temp_max,Kilimani_humidity,Kilimani_clouds_all,Kilimani_wind_speed,Kilimani_rain_1h,Kilimani_rain_3h,Kilimani_snow_3h,Kilimani_pressure,Kilimani_weather_id,Hawassa_temp,Hawassa_temp_min,Hawassa_temp_max,Hawassa_humidity,Hawassa_clouds_all,Hawassa_wind_speed,Hawassa_wind_deg,Hawassa_rain_1h,Hawassa_rain_3h,Hawassa_snow_3h,Hawassa_pressure,Hawassa_weather_id,Amanzi_temp,Amanzi_temp_min,Amanzi_temp_max,Amanzi_humidity,Amanzi_clouds_all,Amanzi_wind_speed,Amanzi_rain_1h,Amanzi_rain_3h,Amanzi_snow_3h,Amanzi_pressure,Amanzi_weather_id,Akatsi_temp,Akatsi_temp_min,Akatsi_temp_max,Akatsi_humidity,Akatsi_clouds_all,Akatsi_wind_speed,Akatsi_rain_1h,Akatsi_rain_3h,Akatsi_snow_3h,Akatsi_pressure,Akatsi_weather_id,energy_shortfall_3h
13,2019-01-02 15:00:00,297.7433631643837,296.05499519857005,299.4007430656199,43.29782066543778,65.96218082949811,4.0097607222832945,0.0,0.0,0.0,996.0866474010528,800,294.4772243087412,293.68629016786974,295.8009486591318,44.41110022016453,35.57864137403961,2.518532009580806,0.0,0.0,0.0,kp13,501,287.186275629705,286.08945530852856,288.1175381652391,68.73258628407326,31.384562320847447,5.709896622356741,level_5,0.0,0.0,0.0,,801,297.60782567172254,296.9615305671962,299.3556850564579,66.71587080974344,71.13491748099531,4.8257051359814955,0.0,0.0,0.0,996.3652460708872,800,304.79021571156267,303.85892319108933,305.64256533018033,59.63676769235626,44.968364113752195,2.6027557694315426,0.0,0.0,0.0,1008.3519048762575,800,-2187.94080023429
14,2019-01-02 18:00:00,296.5256083959475,295.7292298804579,298.2607381807463,43.3901889520497,73.15687591684282,4.364239549653375,0.0,0.0,0.0,1002.0620056095626,500,289.7049810692009,288.833287515106,290.2087567923056,54.565973731072056,21.12669319422254,3.6969323480931835,0.0,0.0,0.0,kp5,802,289.4582950790979,289.01294694351975,290.10757089340046,64.8777688948083,8.699267435136516,3.8267224243705584,level_10,0.0,0.0,0.0,1002.3688079214297,800,298.5598738360194,297.68576179824936,298.8243961777794,75.33018090638264,23.084656213664655,2.04979238754587,0.0,0.0,0.0,995.6794413523925,802,300.7367078401042,298.5467906136333,301.9475290367137,58.35787651883165,36.32792625582032,6.779410648480378,0.0,0.0,0.0,1003.6454132817973,600,7379.969373286744
15,2019-01-02 21:00:00,297.32015147047065,296.88363581486556,297.9366735069824,47.12276615396839,25.437298270160387,5.522335545889053,0.0,0.0,0.0,1005.4203044746657,741,292.98505618857394,290.31521602021945,294.39898378199155,52.16039689219276,1.4355590832538458,3.2140685369031443,0.0,0.0,0.0,kp10,803,289.9114356750295,287.9679115094412,290.77812099663095,49.27219141771337,59.61140158010242,3.1694807241076663,level_9,0.4042557775194469,0.9295110788368702,0.0,996.2280404178455,802,296.7123250815083,294.8278465812584,297.04935039080954,59.34573037314798,33.41690451954902,2.467230079635022,0.0,0.0,0.0,1000.3052395015109,600,298.44696501255385,297.63241553493657,300.348181709394,53.36061592117682,38.9223844889205,5.077616906125584,0.0,0.0,0.0,1006.374246498663,801,-1240.2016754872147
16,2019-01-03 00:00:00,293.5605544217064,291.48367726611053,294.7450863958484,58.60479127744422,36.99932036515964,3.336142660179016,0.0,0.0,0.0,1005.8293055808208,802,292.9477544167154,290.9871077662451,294.6780341251274,66.62360834805281,28.760294574092576,1.9492585158986546,0.0,0.0,0.0,kp9,500,288.2139138532439,285.7278770586882,288.97669887777636,50.163411251356074,56.05292619230319,3.3396372077296164,level_4,1.059526917617817,2.0307667094181583,0.0,1005.5092622426893,802,294.38426879378164,294.11626974656826,295.88877971198303,65.09369978250977,63.9664662788168,1.6689898114409485,0.0,0.0,0.0,1006.2918876818084,801,301.81499534251606,301.7611321256926,303.29480241227054,52.76532070272537,51.729296982051984,2.793787839649098,0.0,0.0,0.0,1000.096657542189,801,8358.47355008889
17,2019-01-03 03:00:00,298.68032001771564,297.5442014997891,299.3645022061355,40.53084334026295,52.403291177381504,9.086949153088167,0.0,0.0,0.0,1000.7106245085134,701,292.50982457207584,291.3703842098596,293.2366620563192,69.37572609205179,72.20875542101183,3.0860599303570098,0.0,0.0,0.0,kp8,800,287.4744474501931,286.06597524975354,288.2905822911716,63.20760664834232,38.206489878122014,4.444771298487469,level_7,0.0,0.0,0.0,,701,298.1894911015449,297.88180326265524,300.0029579735609,76.89613967089387,35.61501593880025,3.2872011026363106,0.0,0.0,0.0,1004.5475181867861,500,299.01981214292135,297.5267794318015,300.55021250921243,43.739191345940476,68.06109665946126,2.9938850861345054,0.0,0.0,0.0,991.5644654255457,803,99.29718334239806
18,2019-01-03 06:00:00,297.28313690261353,296.24726518817863,299.1290954310834,40.82186578640183,77.97575100901393,3.0748858323319403,0.0,0.0,0.0,1001.5100508479136,801,291.8085990375201,290.75415012463804,292.60698597739184,80.67864834208775,29.09138166182122,2.3711272021337004,0.0,0.0,0.0,kp14,741,286.7147752867172,285.5172702280135,287.87172069956455,63.6084119968318,21.70267216570565,3.2302309395945956,level_4,0.31417595785551605,0.5923719923302666,0.0,1002.2102647343787,802,294.67352122602335,293.50185170270686,295.9682036579537,71.97738136746317,18.424372816297264,4.257259232338193,0.0,0.0,0.0,1000.0132539056431,803,303.72438363125457,302.1032608905977,305.45802150975874,50.875578205046615,34.30564805642896,2.923450321094755,0.0,0.0,0.0,994.6742253474341,801,15492.097195578983
19,2019-01-03 09:00:00,294.72075469613776,294.5893612565908,296.6796808477658,61.023651916236105,43.38637755673076,2.752872366900438,5.533070333117134,9.957205634098552,0.0,1007.7327640239045,803,293.78013810944054,292.3455175173463,294.10864129118164,60.685969605789644,6.01421765062333,5.357375852677954,0.0,0.0,0.0,kp13,800,288.92830191526326,287.8115527493387,289.21045537599144,56.499917474618385,35.99950482651701,11.745991854060597,level_5,0.0,0.0,0.0,1001.620549518335,800,292.97613091723264,292.4404985162485,293.23271987619637,67.83969600064894,75.95939208976476,2.0125445970448803,0.0,0.0,0.0,1006.0337769573622,800,298.9326834205761,298.88272608691955,299.6117180221541,38.60046660397147,40.9331744095392,3.6936181440506304,0.0,0.0,0.0,1004.7561022005607,501,-539.8723494975566
20,2019-01-03 12:00:00,297.0898064572479,296.1602779545737,298.80759872482446,47.94634140967118,41.01251334859819,7.063485324773977,0.0,0.0,0.0,994.4270609138808,600,295.31996265133773,294.6814610333382,296.99410259343387,50.45188788856747,5.303154249505001,5.024897017540784,0.0,0.0,0.0,kp16,800,288.36558447761473,286.96689420553304,290.29461046172463,63.39818181268029,35.74737636502003,2.618650056482924,level_4,0.0,0.0,0.0,1000.2851143090707,701,297.2091117316534,295.6870898048804,298.10940179011965,79.41929159024882,83.26718845094842,4.105370540003699,0.0,0.0,0.0,1000.9087435192376,801,303.1478585561679,302.96750411254214,304.873691726418,44.76629669296045,3.2667513657717744,4.8268847219090665,0.0,0.0,0.0,999.9004360856253,800,-2727.1933249585272
21,2019-01-03 15:00:00,296.87245104247785,295.517136980387,297.6486164708422,49.39805934716763,18.625125403505756,5.615218427295791,0.0,0.0,0.0,1004.0213142499374,800,296.2432917119273,294.2792176421272,297.36667832189744,71.07563134025868,46.09323696589067,4.731039564556894,0.0,0.0,0.0,kp2,800,291.3066644367626,290.16835031446806,292.6566864605777,64.29532554161608,18.42473934339612,5.629019614318992,level_10,0.0,0.0,0.0,,701,294.60788776521633,293.60443020178246,295.914162478232,64.77743213935577,40.1249460874487,6.759952293669465,0.0,0.0,0.0,998.3789085652232,800,304.0748307556985,302.3869207024359,306.07290215306307,46.75053275202509,44.105996644208304,8.606909994043647,0.9220469824209347,1.408310102663565,0.0,1000.0227162375542,500,-407.3310724031453
22,2019-01-03 18:00:00,296.97721325771874,295.8685688885492,298.1974217730073,44.61363145234174,13.043320335051842,3.055097430246979,0.0,0.0,0.0,1008.3845842560744,800,294.90732919582456,293.3888987817423,295.5808727276269,70.65372458344595,3.38255075560528,1.9447399879539695,0.2598435221566325,0.3999685799605517,0.0,kp7,501,289.79270662440564,288.6387110472179,291.05959708995925,68.82719671795027,19.887070502737103,6.686979187832785,level_8,0.0,0.0,0.0,1004.80520646398,801,292.83952293221944,291.9932674899167,293.63101375737904,79.67010896310214,74.57773583899943,1.5890449838044782,0.0,0.0,0.0,1001.9423677037788,802,299.60700154668854,297.5627046068036,299.6985075457617,54.300429954398595,20.766703589785,6.016109936043551,0.0,0.0,0.0,1001.9054953197921,801,8832.721894669665
23,2019-01-03 21:00:00,298.53096546291,297.25368937030663,298.59237531910526,40.91544466155299,44.397626781655134,7.261331224999199,0.0,0.0,0.0,1006.0612990916645,800,292.0052307993673,291.3480537110995,293.2581639834944,63.92798258135492,13.335921692571459,2.770613677302764,0.0,0.0,0.0,kp9,701,290.05585722672225,288.35691705790373,290.09608279414414,58.835329180075,64.73011796269242,5.102447966029665,level_7,0.0,0.0,0.0,1010.7996579839905,600,292.69877271888697,291.8716611777531,294.4442619258238,58.13883586988752,33.15294457754591,7.723493233187767,0.0,0.0,0.0,1006.5112867727476,600,301.52592399311925,299.01420176053557,302.70912741631685,52.39561411026853,46.626272728587125,3.7016810812583087,0.0,0.0,0.0,1004.1870673691355,800,3134.2826631190183
24,2019-01-04 00:00:00,295.2765035129672,293.80675895824504,297.0750028031739,39.13560217136995,48.22233857944228,2.1556940216331903,0.0,0.0,0.0,1006.8416256627481,701,291.3135648890401,290.6279057969369,292.4822783728015,59.24423675139638,38.41737201020536,2.712912326757436,0.0,0.0,0.0,kp5,802,285.06501006770003,283.9292153064499,285.80320786741333,59.593577211506,7.398165977385841,8.512423657219447,level_3,0.0,0.0,0.0,997.9240546946562,800,294.44955009211236,294.2914929897127,294.9123671264755,74.66727030814742,29.473478925985617,3.8995002361913516,0.0,0.0,0.0,995.2231192649087,741,299.88976437601474,298.4250707694667,300.8519590637493,63.91324959576516,32.35549563874447,2.6734669491839447,0.0,0.0,0.0,1005.1141027412789,800,6351.912086164489
25,2019-01-04 03:00:00,295.97294875889446,295.1952543347194,297.4636952401903,44.079322525664544,40.434354847292134,2.4599651379822847,0.0,0.0,0.0,1006.8714678825926,803,290.01439923299176,288.72783010758,292.07638856959534,60.5555299495019,11.987801284915859,6.8498171190711705,1.0677923963141847,1.8833380388076157,0.0,kp1,800,283.6350273202927,283.01192897834085,283.82819656961925,60.100731922896976,20.694306647709535,5.638175904398786,level_1,0.0,0.0,0.0,,800,293.64414662753353,291.8747791600142,294.0921307633307,59.82854094812275,4.815973160902855,1.923527336821779,0.0,0.0,0.0,1000.3419178030713,801,296.2035227864002,295.49368419953896,298.2039759264391,63.31709755291834,8.280997147435928,2.907145317381039,0.777363724227823,1.4708488230906325,0.0,1003.4101539647987,741,-605.3896281483267
26,2019-01-04 06:00:00,293.16147062106427,292.6143770498302,293.55883755316944,45.005827939555104,64.9972336731113,2.4037336761653645,0.0,0.0,0.0,1005.8974362815578,800,289.95620575154305,288.2778111309515,291.2610757790072,63.66159562550032,27.90142744561695,3.9181746731089024,0.0,0.0,0.0,kp6,800,285.1789224729989,284.2206424123187,286.49278302665175,67.4497257781263,28.799242929874936,5.144149556224068,level_6,0.0,0.0,0.0,1004.8210662592878,802,295.3391975015127,294.51924999925393,296.79257122056424,39.85937059372313,22.67637660446169,4.939669990968443,0.0,0.0,0.0,1007.2505183341294,800,298.90176763012255,297.33684273266147,299.8489853320355,70.07956008806826,68.56821336813438,2.7129272047752204,0.0,0.0,0.0,1006.732226215507,800,-4393.796518936928
27,2019-01-04 09:00:00,296.8017189575558,295.91088065921355,298.53872958876303,43.006086806538015,46.0174526599701,3.86969516991174,0.0,0.0,0.0,1004.6984377201187,801,293.31053696199837,291.3341817695282,294.6856169844524,58.25243707274859,13.780368266714174,6.950931622822377,0.0,0.0,0.0,kp4,802,289.71410442131474,287.1675026748768,290.6624970544634,58.06285648206545,60.821215381764496,5.752317461818713,level_2,0.0,0.0,0.0,1001.9525183476997,701,295.4798170834357,295.3666858089346,296.21185093043573,62.262521819205034,36.32495977463664,4.227692618275794,1.2019658279549392,2.070983321399737,0.0,1005.8391294442566,800,299.57370320503895,298.1865563732156,300.9330512870572,63.296247691320815,27.5776712659395,3.453597459714052,0.0,0.0,0.0,1002.145883755993,500,3003.4686826009565
28,2019-01-04 12:00:00,299.44298537236165,298.2650077423274,299.91227204868414,52.75386032428624,65.5959154664934,4.171614906336918,0.0,0.0,0.0,1004.6592109779465,501,293.8813735903996,292.8988756696152,294.3844913735693,60.23605433951296,39.686538659548745,2.857247379027199,0.0,0.0,0.0,kp1,701,288.5281960140051,287.9122236976793,290.11912876475185,62.142281626551515,48.250418342822954,3.6197076538409085,level_10,0.0,0.0,0.0,1002.484179337613,803,292.8356703052838,291.7698207970575,295.0869963939171,78.93054648004913,18.801129467096747,3.6303957300845466,0.0,0.0,0.0,1007.5963388699233,741,301.0322770023789,299.46093336828807,301.70479398551606,31.59093666857566,7.567728782857933,7.674172615108396,0.0,0.0,0.0,1006.1786093715084,801,7055.909717043097
29,2019-01-04 15:00:00,298.84301770492607,298.3066088861779,299.281861250525,41.08822759465386,39.37859005658737,4.3830197902396275,0.0,0.0,0.0,1006.3610130910731,803,294.497798846539,293.42711371099824,294.75775707942233,70.43992686631961,47.24707246483293,4.401978063328796,0.0,0.0,0.0,kp7,800,290.33373755891455,289.07494976205356,292.1238589096079,54.85587775988306,51.41067320148623,2.8951559490320444,level_7,0.0,0.0,0.0,1008.1820500035694,801,294.07954770908435,293.0873352426159,294.6927055479284,84.84690861099423,69.24316786388154,9.763744641324847,0.0,0.0,0.0,1006.8750419501822,802,302.80639987996324,301.806751538732,304.3365390563985,50.53372224390843,4.910638744507407,3.467816055572457,0.0,0.0,0.0,1003.5502228604867,802,1684.7541873364316
30,2019-01-04 18:00:00,294.5082257557448,292.8709764363597,296.08975167946994,44.65675938928366,24.818656846674475,7.202894999959536,0.0,0.0,0.0,1003.353038976299,800,291.6430448187991,290.4903165376053,293.1977072842655,64.58237837070074,26.09475014176302,3.593517259677717,0.0,0.0,0.0,kp8,500,293.6834909992938,292.62659311890667,294.8089372082368,59.744969146489794,41.59224181700805,6.541928305160225,level_9,0.0,0.0,0.0,995.9101405038651,800,301.7216005435114,300.2141507912109,303.69415862687896,65.32765244569,30.843287241099155,3.093161812634078,0.0,0.0,0.0,1004.0243762491572,800,297.6027387498287,297.5805958044787,298.73886240790307,65.95623420693067,24.6532014109417,6.8942093661143,0.0,0.0,0.0,1003.0271810219492,801,778.190188989427
31,2019-01-04 21:00:00,299.2935168674257,297.9705843887861,300.79322162503416,47.518401675421025,38.52673155813305,3.440394339628215,0.0,0.0,0.0,997.1801037059516,801,292.84611254684563,291.50718413962977,294.6009398940394,64.47675451345137,11.042357101394837,2.7807290398015296,0.5855844074256309,1.0903911815673846,0.0,kp9,800,285.1601456655343,284.630285261712,287.14842153802,57.588810241810556,52.667008678804514,4.062457705834824,level_5,0.0,0.0,0.0,,800,294.0517265541994,293.2700204590472,294.70913068656955,72.78120217313466,65.9499192720177,2.0970556179318196,0.0,0.0,0.0,1008.6310762221544,701,300.61006845883236,298.85347928269476,301.37441661039327,58.31350229827639,40.599026009865696,3.6693737556072548,0.0,0.0,0.0,1002.1601978838257,800,2536.077398507703
32,2019-01-05 00:00:00,298.47362007197415,297.2434820035793,299.92933705135255,69.85167045738223,3.52103515390478,3.6912364972020004,0.0,0.0,0.0,998.0170456947563,800,290.9474871883833,289.73746471725934,292.341873809808,53.72160569176749,48.486536011992456,5.255671347865782,0.0,0.0,0.0,kp5,741,290.49637027456623,289.87841812442826,290.74997795974565,71.2228121818626,20.185182852529252,5.3196327003557276,level_10,2.4002306925444397,5.278340952619355,0.0,1001.1915854554736,741,292.7813943187956,292.1817615204894,293.93764431968197,74.05250446859037,32.197649292476974,2.4336385402604863,0.0,0.0,0.0,1005.0224363143425,800,301.39436963443256,300.4103230284341,303.7260946783801,45.34469400395495,50.9139308731438,7.401381025235475,0.0,0.0,0.0,1004.2404043507489,500,3660.8529643112424
